marketing_spend,advertising_spend,website_traffic,number_of_customers,product_price,discount_percentage,previous_revenue,revenue
14027.63,3750.13,143803.72,2976.01,164.35,5.67,335015.96,204785.28
47046.29,10829.16,103372.81,2485.91,477.71,29.6,482344.45,241989.44
16167.63,5565.29,65999.28,2381.89,400.75,1.79,383879.52,226014.23
47483.63,23733.09,65578.2,553.95,106.49,20.4,161803.0,123766.1
5584.75,2190.44,106439.28,1574.03,476.01,17.91,172915.03,120424.75
39068.45,23324.64,66939.09,1829.91,79.12,19.89,270463.55,169118.41
23094.85,8943.51,126099.86,774.82,145.66,20.58,355499.17,155123.38
32820.24,18629.66,57527.69,679.8,270.33,1.55,381742.64,180985.95
15166.06,9646.65,105016.87,2195.95,493.72,21.92,216944.22,133790.47
2297.48,7677.17,106543.64,1199.99,485.23,22.29,127589.5,88058.75
18412.63,6912.6,60820.37,996.9,18.66,19.02,174026.4,129538.12
21368.49,17197.23,33187.44,362.8,109.02,34.08,218457.63,93225.52
10827.56,9276.64,100697.65,2546.12,224.64,21.76,31035.5,95558.86
20476.23,16793.24,115792.75,2202.17,456.88,31.89,262723.24,149433.09
38923.85,12538.68,119536.56,1705.59,372.98,47.71,186620.23,134820.99
44605.05,25425.36,97093.69,2846.17,228.81,45.93,20125.76,116030.13
31066.1,17801.14,78026.82,3140.35,203.56,24.63,251312.39,213630.38
29885.81,9505.03,137098.98,2750.81,53.86,32.67,121896.8,119960.39
26502.41,12199.95,89979.5,2759.78,448.75,37.88,321170.2,194087.53
40505.34,27367.48,159671.85,2438.41,285.58,49.76,369936.55,242607.49
42584.77,10034.7,83333.1,3031.79,123.87,41.09,285792.08,203788.65
29378.51,15744.46,127504.94,3412.53,237.06,18.68,213572.56,214712.17
20309.53,14744.35,105742.53,669.27,100.62,45.83,48949.24,67811.46
47427.16,15351.12,160184.1,1140.75,129.72,38.35,340771.39,158475.94
41444.58,14876.43,24756.09,2610.18,14.94,19.56,132917.75,160593.72
3614.2,5694.95,142440.65,2803.29,268.39,10.43,95153.92,127338.18
16704.07,10322.91,45425.9,1334.7,188.08,18.0,133410.36,93153.91
11875.66,6979.75,74087.04,3058.26,290.86,10.47,337325.95,197174.6
40161.92,19814.15,96890.66,1649.53,428.04,15.44,72265.54,121157.38
31467.81,13632.87,54331.49,445.8,340.76,5.43,252999.2,152115.71
37402.41,14573.15,151978.14,3313.08,390.95,0.7,389363.15,279906.66
32543.28,12826.09,106402.24,1683.81,263.06,26.82,188489.04,140526.38
15845.27,20046.6,104621.58,2826.79,485.1,47.4,459958.62,206770.92
13988.79,11267.05,149878.41,1671.39,43.7,35.55,315306.47,149705.01
44138.63,15182.57,125067.2,2119.88,401.84,20.33,380931.86,219567.49
28055.97,18692.32,66720.03,2475.23,385.38,1.79,313841.63,215459.74
1079.91,12984.84,76746.03,2161.06,467.58,6.33,308758.0,183265.26
30906.43,14622.7,127453.27,2048.29,281.08,45.31,173207.86,161012.85
11603.08,13751.09,30520.22,1635.51,326.77,33.35,210609.32,129510.85
46870.86,23459.94,112841.1,1463.5,368.51,25.69,433210.79,204825.58
6805.78,12429.11,67507.17,731.94,175.58,22.1,95978.33,81780.75
43981.59,25549.44,153947.35,1026.64,447.69,14.43,397853.59,225278.79
42623.63,13407.11,126156.96,2780.49,290.92,39.28,427063.31,235695.46
32598.78,18695.16,53617.66,709.4,198.6,37.4,369731.17,189787.33
4858.42,6932.48,82830.16,1089.14,467.51,0.76,437953.64,192532.6
9315.99,9786.13,19322.1,1970.01,263.82,17.87,422974.37,175555.56
39450.74,10688.72,139840.77,1422.54,126.23,47.9,131852.96,104713.51
33552.9,14186.75,18987.81,1435.12,74.85,21.7,490367.61,203589.86
7790.45,14888.48,60597.9,2839.36,274.44,47.23,226703.72,136902.29
6126.14,14849.24,96024.63,2475.54,70.89,18.61,147617.22,117298.09
40422.75,19057.56,144207.97,2510.44,295.91,6.45,106548.36,162574.1
30439.44,14024.99,57585.49,1210.29,157.18,28.16,198198.82,144289.48
3187.81,14048.28,127773.1,2713.23,91.81,18.86,426919.87,238126.16
38956.57,26455.54,64639.11,3206.61,128.85,7.9,111994.63,150736.11
19883.1,16151.03,29479.59,251.78,25.39,21.17,290150.61,123993.34
49420.64,21997.15,88741.85,2067.52,280.92,30.35,81875.5,135435.07
6560.76,3941.45,47007.07,1783.82,171.11,19.06,247275.86,155189.88
34442.28,10491.25,152902.61,2776.62,79.14,43.83,74101.84,144659.93
21510.16,20080.88,52000.43,419.61,43.82,43.57,25844.17,41617.68
12827.23,19127.1,131121.98,3395.66,465.26,34.15,275959.1,194896.74
33909.03,18801.89,138444.22,3271.04,471.2,14.65,289405.23,210172.08
2765.22,19803.09,90059.16,2732.03,340.53,32.86,42550.4,87618.04
9008.04,14898.58,117998.99,3200.57,439.7,32.02,129731.91,144558.1
46908.42,16046.83,116651.0,1620.6,362.07,35.71,413897.82,247980.94
39248.48,27238.38,88384.57,2033.03,350.45,9.8,494550.29,281282.28
5438.37,16148.92,21007.97,2281.28,418.58,10.21,455683.04,224215.81
26437.9,8637.22,124650.98,2112.11,338.56,43.78,481666.62,209471.86
4521.25,5776.82,118821.99,3525.2,416.29,9.35,59598.54,116526.16
7327.68,13765.25,105847.16,1581.6,60.43,3.74,225743.02,109192.28
43413.05,25294.74,30054.6,1639.51,109.08,27.66,173519.49,133562.76
12881.66,17889.95,118065.52,2132.19,29.07,30.75,257920.93,182395.02
10083.39,14767.18,102392.03,2470.54,52.97,42.87,279193.37,158779.95
22861.66,11773.84,36162.83,897.76,248.41,22.12,80170.76,83142.48
21152.76,12254.84,84412.46,1357.9,463.7,31.49,126216.83,122249.49
10575.56,6118.91,34202.39,2157.51,328.21,35.57,416238.7,189991.87
29722.64,20396.64,37725.3,808.47,448.95,22.92,311535.26,149900.08
12824.4,19411.96,127377.73,3032.69,107.7,14.47,446509.46,205985.62
3956.21,6380.86,25197.85,1561.45,91.64,2.13,342725.34,162309.75
5333.5,14356.4,102063.0,3348.89,175.37,30.56,114240.74,106367.74
41371.71,27749.02,156077.15,3037.55,77.6,8.35,33917.03,142056.56
26288.3,11582.77,144266.58,3700.07,243.99,42.45,207210.91,180695.03
46673.56,14606.12,77991.4,2085.99,345.3,49.06,249658.94,160571.39
43341.31,25040.7,56289.2,1238.35,148.36,1.65,171940.2,139062.47
19075.04,18034.96,93825.9,894.82,86.2,24.13,272173.62,139448.84
24276.1,23013.39,153276.54,3146.97,28.14,27.97,355283.46,196192.37
32142.46,8847.48,142992.83,2504.4,462.57,9.59,427868.01,218094.78
22715.72,18006.76,71342.61,2317.3,28.51,48.2,239313.38,165611.03
9116.02,21212.43,39731.94,2280.18,71.43,32.45,487590.07,227234.54
1121.42,18892.48,132905.85,3361.22,158.07,17.53,60863.43,124706.01
8544.22,3863.18,63998.8,2860.11,51.95,13.03,411504.81,193073.99
44273.22,11490.38,139867.53,2811.72,38.18,35.17,458533.67,260590.46
32378.38,14742.01,51406.79,2430.59,379.73,38.67,204779.78,129252.97
14652.21,5322.08,12140.13,2414.11,425.32,10.73,22578.98,91812.83
4483.28,3493.75,131280.31,3055.03,118.13,46.76,301272.07,189744.74
47355.33,24077.55,103245.41,1846.44,307.37,8.0,399633.55,269993.18
41332.27,22963.12,81018.32,905.68,172.68,6.34,351168.89,218358.39
25269.73,7860.67,137773.9,3458.23,76.97,44.16,35411.01,125537.11
14356.74,12525.53,66238.28,2205.61,274.3,8.49,132706.48,126458.25
14411.32,20362.13,52748.04,485.95,78.15,47.26,299902.34,137952.32
42663.44,25621.16,63405.32,2105.05,52.14,47.26,130781.42,119517.76
37248.73,9819.76,49571.03,2083.88,288.24,32.83,438683.18,224471.08
14787.81,7812.35,119357.59,2510.82,493.7,30.39,452002.1,237050.05
22857.57,7732.52,139731.83,860.57,56.17,27.49,373307.32,150825.79
49620.11,25770.13,167694.95,1056.62,312.54,30.79,193710.66,167871.92
16098.22,13398.35,64858.31,1406.48,253.29,8.65,374982.62,183719.72
36476.6,13006.05,34370.02,1262.7,343.46,21.67,427533.07,199073.0
12657.58,18910.94,86381.04,1937.31,206.9,1.34,234129.0,167373.11
16985.68,8219.94,123112.95,1454.32,21.97,9.75,235180.53,128482.14
46330.89,13182.29,30998.19,424.77,344.43,46.55,166706.6,120513.48
44692.19,19270.54,59294.89,2027.45,157.74,16.49,84947.64,118653.87
21584.09,10765.58,64364.06,1668.07,252.89,7.92,90630.18,91647.3
9111.04,6247.82,28942.45,949.42,33.26,31.67,105515.72,75780.95
14709.99,12932.19,145909.98,3556.26,211.52,43.15,124168.81,148309.32
19036.57,13318.37,151757.12,2661.36,325.16,1.66,436759.2,209522.38
8559.87,16307.13,110160.03,1520.56,279.87,39.88,326974.54,143363.92
7072.96,6495.69,135707.16,3272.91,464.96,46.64,80113.27,128108.5
15471.05,6673.15,74994.0,2758.81,308.92,39.2,437531.08,201647.21
13291.79,19202.8,22125.82,1650.89,147.8,38.85,136847.38,134875.73
48197.35,20826.63,84279.93,2136.07,253.87,17.5,462868.3,237685.36
17787.52,21644.47,62003.59,2998.07,243.43,39.92,315478.76,230349.04
10537.3,14486.83,35324.55,2328.54,171.27,27.86,499716.12,256806.59
29925.69,9083.73,78387.38,2463.59,56.32,15.39,233801.98,182619.14
11205.72,19130.04,102370.25,1549.49,77.56,32.71,78862.47,84880.26
5987.51,18669.08,68139.94,3255.98,292.02,27.02,434801.63,194942.74
31385.52,14645.75,36350.54,592.84,144.87,4.4,371202.38,187402.29
46866.13,10786.94,41098.02,2759.04,214.51,49.16,181363.09,172310.98
39013.76,13306.78,91442.08,1551.81,106.68,38.84,369743.77,206566.25
25722.02,9626.08,145065.51,2289.56,383.4,15.59,150613.88,123927.18
10917.83,17163.66,141283.14,2786.44,120.06,26.08,61019.58,126850.49
47706.98,13922.87,21228.58,1317.87,85.57,26.14,124407.34,135424.14
18047.14,17121.69,127395.98,1018.24,465.48,21.44,362682.32,186795.34
40243.32,25489.21,28026.96,1824.82,446.12,1.52,198817.52,178265.14
5672.32,20372.72,152341.45,951.34,412.28,39.94,257981.31,145917.4
41247.33,11574.59,108291.68,2792.26,193.47,48.02,184618.26,140804.08
24549.77,12208.17,140498.61,2679.19,492.64,14.83,287421.69,172319.19
21178.73,24213.58,154311.87,1744.76,341.08,26.1,364371.95,173535.88
4210.99,7631.66,99824.57,2517.41,191.24,26.09,220606.97,129539.02
12083.26,7834.63,12798.37,324.84,497.99,22.38,397357.89,157075.08
23785.69,19993.22,86401.94,1890.96,56.92,47.18,123440.97,136138.15
26715.75,20012.53,142733.74,1672.97,302.51,15.69,169638.25,149667.28
35790.05,26345.89,98576.52,3424.97,203.1,34.61,46121.05,125460.29
1903.45,6905.6,114380.43,1092.69,260.4,47.03,145298.35,104849.43
36373.43,26377.04,144405.43,1864.67,434.93,0.49,387904.89,205572.27
9426.06,12325.32,28855.51,1501.4,410.69,34.88,140460.35,111040.95
33382.54,11015.49,19329.5,2305.79,64.46,26.83,388007.67,234958.38
38387.95,10501.85,25412.13,3071.78,470.59,39.4,55647.43,139370.33
30087.05,22003.42,84148.76,2405.69,159.89,3.15,113115.31,124209.32
1923.73,14356.41,31431.68,2914.83,341.55,39.15,328898.76,197307.29
28145.08,7372.17,97732.69,1625.02,250.5,12.7,168743.69,111671.45
20065.74,23333.54,116782.2,1861.63,159.04,1.32,104037.95,130800.53
39752.39,19393.42,89264.71,553.13,267.53,26.13,66675.3,94687.16
20471.43,15142.69,124702.3,2124.04,206.88,34.07,127728.61,125583.55
14466.43,11554.64,33388.33,3072.78,171.22,7.18,323727.99,199813.53
4874.39,14781.32,27673.93,2061.67,160.81,48.11,170668.18,104528.01
9566.13,15612.27,99682.65,3489.7,383.35,2.98,332530.65,203129.77
11615.04,10212.14,100094.78,2028.28,177.46,13.29,287186.55,181371.76
36493.64,13117.81,23951.89,504.07,392.26,29.5,153909.55,116123.66
17064.26,22572.26,118564.97,1861.1,225.85,46.4,347530.93,165615.3
43167.61,14470.45,38681.62,2095.53,336.95,13.03,361679.22,183470.76
6260.93,2690.0,55325.95,818.68,401.69,23.62,454810.71,194295.81
8527.06,19167.62,62597.6,732.17,389.95,35.41,428434.13,183241.24
44017.78,23061.12,41648.44,1284.04,90.67,30.85,90346.05,102805.72
36017.37,14246.45,57488.58,2904.4,23.12,44.95,217928.44,165287.96
42903.03,13096.86,20726.44,3000.53,232.45,20.7,452529.72,261175.0
49886.1,25547.37,93152.04,772.13,111.15,31.34,394317.59,179407.51
46803.1,27155.51,116036.21,2146.4,400.54,35.99,495282.27,279813.85
42700.81,23235.27,122435.98,3104.0,157.72,23.47,462685.58,218923.53
26279.05,9440.7,37820.25,1372.69,365.69,39.51,445467.57,195031.81
43441.09,23811.7,83129.71,2498.23,270.46,37.84,401367.56,261777.85
10832.66,16786.56,111583.14,1423.08,164.4,15.8,254731.24,157011.54
27697.65,10318.93,94808.52,2547.75,224.81,17.18,359400.88,214839.64
37536.75,25781.35,59434.43,2235.61,292.32,16.22,74013.7,129057.03
26426.82,11115.49,63986.94,1761.45,81.57,49.4,48740.45,84717.09
15986.02,17671.74,162899.06,2811.31,210.1,29.06,80430.11,108306.3
22152.37,9653.93,23938.02,2077.74,416.97,20.58,437859.78,194918.21
33137.77,25190.08,74830.57,2775.67,115.23,38.45,219838.78,169383.83
11160.31,11317.94,110825.04,1202.54,187.94,18.65,264543.2,154446.94
14651.7,3474.38,41412.66,500.51,88.53,46.47,65284.8,45962.63
15522.99,13700.66,69851.59,1083.88,361.17,49.78,178328.25,108651.43
15893.55,10649.73,152734.38,3218.98,341.79,9.72,423005.71,223785.94
31985.4,8560.36,145659.52,1237.42,154.57,18.61,428815.12,217001.52
2274.85,5996.46,32977.89,826.23,39.17,49.63,368689.94,129166.77
46716.02,28529.6,132424.38,1278.02,112.44,33.31,41206.48,131549.58
11856.37,20136.01,84900.14,1947.45,409.92,40.62,157311.34,126064.77
3475.47,14765.8,155615.41,3115.65,258.45,35.11,469463.95,225643.29
24027.84,14773.65,59353.34,3251.54,261.6,48.88,143786.49,138829.45
41272.16,27164.91,88209.19,1144.17,140.6,38.63,109730.77,114754.96
5817.51,17269.03,68873.0,971.7,349.39,37.96,120943.12,82411.26
38475.79,25956.76,110004.41,3217.39,384.41,40.54,463192.65,270194.28
29619.1,9913.88,51640.94,3051.85,325.37,47.55,70093.67,118564.43
38089.88,25131.43,103167.55,700.01,282.1,44.36,469191.26,200763.74
20242.79,5538.16,114337.09,1611.02,126.64,18.7,53178.77,102995.57
41240.31,21231.4,25707.66,3114.76,209.07,23.05,73910.66,164356.91
15472.59,9945.57,70449.51,1221.6,486.56,31.02,43477.56,72119.05
48427.43,22252.28,133741.15,2591.68,295.65,44.57,130026.21,165171.29
35979.17,14879.75,112161.82,3301.93,49.06,1.1,493298.46,299962.11
26729.57,16871.91,77283.09,577.32,211.75,40.42,433285.75,201237.84
28804.96,17119.9,40247.53,1884.43,439.04,37.92,367920.81,195943.88
2720.72,9316.56,156600.01,2150.12,415.29,42.71,62448.37,81866.07
10174.71,15520.28,101261.04,3447.78,398.74,45.29,218530.45,187161.06
36432.58,13224.3,122111.37,1359.94,360.82,12.02,136201.04,106000.53
40156.26,11370.41,31269.99,2687.22,486.18,15.12,260231.7,173028.88
40887.0,16803.07,37625.07,1231.2,343.28,29.89,398863.26,218095.56
10198.08,6169.78,19670.56,1950.71,83.07,15.27,247150.94,129220.0
14384.67,5590.34,124926.0,2640.99,17.25,31.78,274271.66,159962.68
22619.56,17494.88,110954.83,831.92,63.79,6.08,209663.49,147288.6
41969.67,11957.42,157505.71,3659.09,25.59,11.14,191010.83,200334.39
10789.95,13856.28,152359.18,1903.07,27.91,40.63,102421.19,114834.41
3531.24,1325.01,44348.79,364.9,126.97,17.66,96830.92,53380.85
40768.24,14738.53,78782.88,2638.93,258.29,6.04,82013.25,156288.25
30721.75,15958.56,58150.3,1167.67,115.36,2.82,286487.85,142183.07
7930.13,15881.88,155918.71,1036.43,162.1,10.04,311800.5,136586.29
2897.41,16827.51,124651.75,2369.02,100.63,24.52,55081.7,95742.8
48009.58,24701.84,84443.19,978.25,382.45,46.53,112072.52,129366.76
23585.64,18678.59,82578.42,2480.65,310.81,11.63,488890.61,242993.62
18459.56,19716.19,101444.41,619.0,28.43,17.54,479115.26,213131.08
26214.57,9612.48,117761.53,2705.05,477.6,17.5,492034.16,215339.31
37098.58,11258.21,67066.3,2156.32,485.85,49.25,268900.01,187476.69
25044.64,16486.61,137871.25,3529.48,13.21,18.18,475971.49,274560.19
43699.05,26316.46,69663.68,1321.5,85.69,32.54,328374.12,221298.87
3321.83,8155.23,61832.24,2359.62,371.69,41.68,393873.62,165382.38
16114.52,20336.82,77549.27,2503.31,456.52,47.07,380114.9,229032.65
3519.54,4775.93,78280.68,991.98,65.3,27.59,121704.6,92308.47
29819.17,15051.18,25822.74,2888.14,358.22,12.22,108140.1,139618.76
34616.44,21448.72,68905.23,525.54,234.34,21.83,96577.44,105500.52
35299.07,22645.98,80282.41,2810.76,233.55,14.29,112905.77,145432.25
23997.02,10912.7,147816.42,2865.57,57.27,0.65,219210.2,164310.78
44092.3,19993.31,115556.63,2472.29,139.98,45.61,270674.93,209137.13
19312.18,15153.22,48710.04,1382.34,237.23,33.33,497387.46,198601.47
43854.18,16454.07,85212.15,1241.6,61.46,8.04,454433.61,199833.03
21148.96,24193.77,131340.11,2336.26,391.89,10.02,277012.61,184638.3
20004.24,14617.73,66668.36,710.64,200.61,2.49,485148.15,234076.18
25181.82,20057.84,34074.53,2159.57,232.2,33.48,309832.96,167967.9
42865.25,10066.71,134603.86,1915.78,93.53,2.91,106980.35,115823.91
1109.53,11012.6,73758.71,1445.7,306.05,12.67,233882.6,142639.06
10980.78,19753.87,82465.39,527.92,383.67,19.17,277245.1,141262.57
34207.72,12639.61,53166.95,737.43,434.29,49.8,387145.18,172019.16
43407.37,20154.18,65984.74,1551.84,269.43,26.69,494125.19,196886.65
34432.2,21229.5,148583.67,2674.9,408.32,11.45,80687.56,147930.54
9015.27,7889.36,148223.55,1523.37,224.54,22.94,53634.74,66882.06
43539.59,22531.87,107916.47,1327.39,462.36,42.15,150124.13,146826.43
2575.32,17204.98,127728.32,3044.13,34.93,19.46,360249.03,227537.73
15104.89,19598.42,160217.44,2706.07,427.83,21.87,120710.65,137979.78
45375.25,22647.17,70438.46,1565.0,82.42,48.23,283238.57,178924.69
36666.16,24952.81,39715.59,962.82,44.15,24.21,126347.25,128367.72
33939.76,7360.6,60206.93,2716.1,416.39,6.76,299431.58,220855.27
40332.54,8947.73,75594.25,1208.95,299.53,30.87,485330.39,237139.8
1045.38,3556.69,112276.89,1956.06,445.13,23.89,424740.52,179197.26
23366.16,19393.43,105964.94,1469.99,223.45,26.13,205228.19,138671.04
46420.5,24638.45,93178.31,2697.21,377.9,17.44,36489.78,127841.09
39367.63,14133.97,24516.38,2288.17,425.16,4.47,466540.75,270725.29
26663.89,11821.84,86815.3,2787.68,399.01,1.34,116064.34,144820.91
15505.61,22954.07,60752.25,2247.24,398.63,5.14,198511.75,155326.3
29694.58,25188.82,163403.77,3123.03,225.17,15.04,344527.32,253901.03
24521.52,5857.14,115699.66,716.97,218.48,19.05,462304.69,221899.43
2778.98,11756.48,88547.04,1194.07,250.28,37.39,191821.97,120429.61
46991.92,24182.14,100124.2,2675.18,123.03,0.18,284002.54,241452.73
36302.5,26268.54,101967.94,1628.11,340.83,0.72,353370.19,206148.5
9795.11,5339.73,78061.59,1218.11,475.34,15.16,188958.6,140745.35
4990.68,5532.35,134398.57,3102.9,495.73,28.64,248882.23,139354.32
23283.7,10304.2,127855.85,2133.99,245.72,3.69,255011.88,150098.27
48070.69,24189.04,143214.88,3094.04,297.27,14.54,132219.25,216228.79
9200.51,17740.24,96090.05,1538.73,265.69,20.5,297890.69,144741.52
38313.88,8591.32,131923.88,3149.44,234.85,24.96,246683.98,205506.54
46227.72,13552.84,141913.88,3662.83,58.81,14.28,481951.01,267674.12
6212.65,20879.28,128457.73,1367.24,218.6,38.36,62144.09,78992.87
46112.63,16863.26,50628.12,799.67,325.21,46.26,59754.7,98078.63
5192.32,7502.13,121255.01,1722.1,72.21,14.32,265084.76,123583.94
28289.75,9751.22,111588.66,1222.12,321.06,44.01,33571.28,73417.97
15358.85,15984.37,92837.01,2237.95,45.55,44.62,218946.36,129462.82
5014.07,14323.86,52464.43,1215.58,472.62,13.48,347305.01,194103.58
41097.09,19234.41,59844.68,1002.7,374.71,30.4,366211.4,198327.42
3496.26,16062.74,88543.85,2801.6,389.18,20.22,397223.49,194719.49
2141.26,7378.82,48947.22,2166.11,285.17,24.5,489042.26,224283.12
6607.82,16321.6,65271.01,1365.28,306.2,33.35,118957.7,92288.63
40928.92,22099.58,110811.34,685.2,109.69,8.74,133338.52,99208.68
8522.89,15754.34,32965.0,1114.5,196.89,27.4,304124.36,133227.82
25908.86,17321.2,36096.19,1568.87,303.71,46.76,282908.89,178318.9
22454.24,19104.94,28005.3,2831.21,491.37,26.65,432645.84,243713.94
8632.13,17026.64,117190.23,1487.33,101.35,27.77,101672.44,81180.45
46127.55,16910.64,62152.89,904.9,349.29,20.4,272628.89,178394.0
16837.16,15566.51,72659.13,1872.88,460.11,8.04,49744.11,82153.86
37021.34,8800.04,64235.09,903.75,68.08,33.08,375776.96,209484.82
12982.29,19101.81,155918.13,2566.35,342.39,38.41,345706.92,184744.79
43911.19,17245.14,154195.17,3708.34,334.8,7.65,92408.25,151847.93
30552.25,16543.55,25103.17,2569.73,108.47,38.93,254121.25,146944.96
15337.13,15996.78,92934.24,579.27,207.33,43.22,253148.64,133170.93
45241.74,17614.72,62557.98,1751.71,241.33,38.79,347511.61,193262.12
6648.27,10088.49,31518.82,1678.47,333.15,36.36,29820.42,74197.22
3203.25,3733.04,111944.17,3157.35,443.02,33.14,141150.47,118417.97
27575.86,11910.86,68003.15,2232.2,195.46,47.54,333801.62,216580.01
8931.6,7616.94,26212.48,1486.97,235.7,46.15,232597.19,103643.14
6659.01,19712.46,135385.28,855.26,47.44,36.15,363895.36,159434.97
20989.16,20927.36,36617.96,1249.15,196.49,25.91,299746.48,129872.34
33073.93,26127.6,141489.33,3302.45,274.55,24.51,249790.08,192073.79
1539.82,15376.24,146871.27,2175.68,325.03,28.81,75126.35,100260.53
12823.38,7003.46,111048.07,1602.59,449.0,48.85,188475.27,113882.23
5708.67,8631.62,45298.82,1421.92,430.64,14.82,25118.15,65596.52
25529.74,5709.75,146239.24,1928.68,190.92,25.0,348818.52,172534.84
39331.91,9905.71,95434.57,3274.71,164.68,13.06,266035.77,182234.13
41578.02,18441.51,29458.64,2683.85,36.98,43.53,309431.9,182946.59
14904.15,6361.77,13256.06,406.65,454.8,25.66,305082.11,128131.58
25631.29,19967.44,62819.45,1438.79,454.17,44.14,178364.85,149814.1
15715.66,21836.28,110564.26,1380.12,167.25,42.64,87614.7,95054.38
10936.73,19959.38,139344.04,2048.82,35.14,22.15,157553.64,126001.63
48520.94,15798.62,145205.76,2306.27,152.5,43.3,460952.19,238666.72
28237.99,24855.9,101398.5,1321.27,387.99,18.46,408062.88,177725.07
37802.98,24504.06,41109.32,2587.34,477.17,7.54,204944.69,171486.1
4182.39,13072.7,71025.05,3165.48,468.32,38.0,394350.52,233598.9
