marketing_spend,advertising_spend,website_traffic,number_of_customers,product_price,discount_percentage,previous_revenue,revenue
33890.34,22567.26,86138.98,2175.18,36.06,38.25,377843.96,218232.64
17348.25,20120.04,93312.43,1428.54,483.33,19.12,446835.92,203742.5
45019.96,15660.08,160700.62,1768.12,208.35,48.48,327151.63,226884.14
38364.08,11006.9,47905.53,2877.99,332.36,39.54,351614.13,210243.27
14256.21,22793.26,26069.75,386.61,72.29,1.4,67364.06,77418.97
18845.41,4858.36,25035.71,2955.35,117.89,5.83,221816.14,176295.31
16407.56,15429.56,52796.42,1312.46,235.39,10.9,446700.25,205052.11
8722.97,14923.73,122197.39,2853.71,340.83,4.18,97145.63,101334.21
8241.39,15443.17,129848.73,1706.33,153.69,24.27,168780.52,108805.16
46870.25,14858.79,98882.93,3358.99,443.47,17.04,345422.51,271636.6
22457.3,19062.25,57231.53,491.93,392.76,48.65,452995.5,189462.91
19782.67,8676.33,87593.64,1562.59,280.26,23.64,48339.38,71765.44
36754.6,24017.17,26382.58,2747.55,235.01,10.61,437836.15,216820.81
28096.66,10392.11,112174.82,1455.64,313.58,48.54,125754.9,101873.7
46870.86,23459.94,112841.1,1463.5,368.51,25.69,433210.79,204825.58
39234.77,23623.52,27059.31,2841.68,76.13,3.65,446833.07,289898.4
24489.11,9082.26,130732.5,3162.35,427.79,4.04,392231.56,270863.53
19441.61,9029.06,122920.1,1021.34,249.81,33.76,463431.94,222357.78
49344.95,25561.51,70141.65,2133.23,468.32,24.74,481355.88,245944.12
36170.25,9411.03,104658.44,1271.14,478.22,31.21,464089.33,224996.14
47608.54,13741.55,103209.72,1239.95,25.05,42.48,266301.95,161026.69
6805.45,10743.94,34356.29,2056.45,198.4,34.07,242564.85,128351.04
42676.15,27173.78,54761.62,733.02,267.85,43.09,70499.0,99731.0
32216.62,17899.94,118384.84,2054.28,274.4,37.13,123723.67,111110.87
6974.16,9454.55,147928.63,1581.53,412.97,33.72,333135.39,142785.83
29824.64,25543.15,108995.74,3121.35,79.14,6.73,81124.07,172830.94
34618.72,16466.11,100505.8,2210.56,315.02,24.14,472342.65,257937.26
1602.83,9278.4,106191.56,1254.77,471.87,21.65,128982.08,106058.07
23261.58,13179.38,79427.36,3183.89,498.38,27.03,62206.88,136257.3
41444.58,14876.43,24756.09,2610.18,14.94,19.56,132917.75,160593.72
15472.59,9945.57,70449.51,1221.6,486.56,31.02,43477.56,72119.05
23468.86,18606.59,150421.85,3639.16,69.88,19.62,99723.02,121963.0
22673.39,5830.97,126382.06,1508.35,273.11,27.88,302088.35,165203.64
15794.44,16954.31,153039.87,1713.86,130.72,19.74,158798.45,121487.5
46003.65,13624.22,38059.95,1409.59,307.13,45.09,404557.0,190374.26
39283.41,15848.74,91042.86,1033.15,28.14,18.67,214272.19,146662.19
6418.83,4641.28,93498.6,2559.84,126.78,36.55,362703.01,175763.59
49854.7,21249.59,52438.87,1978.47,157.28,30.69,359981.07,228437.57
44080.8,23538.49,52971.48,2958.8,458.65,19.28,85173.56,123927.88
14911.51,10398.09,126713.24,1432.1,295.98,40.38,47159.06,88332.14
42007.93,12088.21,112089.1,1154.12,357.02,46.38,424157.12,234045.62
6214.56,6159.77,103770.01,1658.86,341.25,38.02,356408.48,161812.63
49956.13,26444.43,64868.72,848.06,202.22,47.43,103990.84,126363.84
33618.55,12442.86,88435.86,3286.02,16.87,21.82,346396.11,245838.12
32856.13,22177.93,26087.48,2311.03,62.44,45.69,178144.63,136151.55
5431.6,8044.71,30277.94,2560.35,234.82,43.81,47241.96,89375.19
44954.64,13171.21,90683.34,2722.74,471.23,38.12,129806.11,170109.85
2420.98,15166.71,62035.85,1114.35,131.89,41.76,382786.33,136874.11
12800.57,12196.74,154779.51,1281.8,352.18,36.51,207549.08,108547.38
8008.07,2711.52,75534.5,1723.03,415.03,25.62,281533.77,110892.1
39061.63,27031.2,38741.77,2697.86,454.32,27.62,85540.25,129016.37
10712.01,5523.59,12006.02,1118.52,153.81,20.88,64477.02,64550.07
45621.27,16515.69,123374.94,744.61,466.33,33.21,134841.07,141726.55
33157.18,14634.93,41576.42,2222.06,307.91,16.24,246818.07,177395.57
2771.97,10598.28,40711.42,883.74,259.12,36.98,426555.76,164446.05
1266.06,16069.37,79307.54,2070.76,391.41,25.26,386427.98,185475.65
3531.24,1325.01,44348.79,364.9,126.97,17.66,96830.92,53380.85
30690.33,24821.27,114260.69,2146.97,408.16,7.36,54306.37,110576.84
40272.61,21151.32,92346.47,1703.2,328.48,12.78,128243.72,155456.56
12689.09,21575.47,38420.71,2845.3,401.69,32.01,429117.67,218946.46
42621.03,24963.3,138758.07,2887.05,429.3,18.49,267606.8,215985.81
3804.37,19353.72,82232.51,615.64,312.5,1.66,407313.24,161234.62
40247.23,20268.96,109786.14,2938.55,28.0,16.49,197399.46,208368.29
46461.98,16759.92,18979.57,2489.46,155.9,18.32,303412.69,188056.85
38833.31,16903.49,109350.79,2570.64,440.23,11.72,305471.76,206183.55
35207.92,20373.21,62311.8,3106.52,317.21,14.32,320829.49,195402.72
42061.03,17237.38,90473.66,2881.8,446.13,35.25,245672.61,170432.65
2967.41,15361.1,60458.37,1037.1,198.42,37.31,134835.01,92626.04
10887.32,4468.5,153032.61,1971.65,257.32,47.94,225672.73,151071.85
7121.26,18108.99,52959.33,1379.57,432.67,5.9,487884.06,209936.85
25722.02,9626.08,145065.51,2289.56,383.4,15.59,150613.88,123927.18
37514.22,26409.82,159233.02,3661.93,194.98,3.85,367917.6,293959.44
31870.58,9907.26,73970.9,2255.09,21.09,30.67,473469.99,241408.27
42705.42,11559.79,58328.28,1299.16,441.37,0.82,291802.72,196834.51
8605.44,18052.67,74692.29,3203.86,395.31,10.27,254881.27,167307.8
36996.43,23863.97,167545.35,2968.51,230.09,29.35,78002.14,167650.35
10459.03,16997.62,108323.55,1413.25,277.66,17.94,381568.25,195318.79
14267.18,22083.78,101660.16,3237.19,110.11,27.22,457515.69,235147.19
35785.33,12932.59,20554.16,1200.99,211.93,32.01,490728.71,188646.44
49030.03,26425.66,149077.77,2342.4,89.97,41.95,116795.6,137913.93
30965.64,13557.92,27998.13,1629.74,113.18,19.64,461626.6,237573.59
3670.52,11713.38,21181.69,2884.44,424.72,13.94,197728.62,136967.43
31199.14,15429.03,57197.65,1156.41,187.61,26.94,317193.21,176544.55
3075.18,1229.11,74972.64,1441.45,409.21,3.48,127352.31,94013.78
44323.14,20566.64,151270.21,2770.82,242.21,2.1,139227.09,184978.21
35769.34,22230.23,137345.61,3357.91,44.68,22.61,317099.92,211492.32
9483.26,5800.42,38297.0,624.65,187.15,10.9,252719.78,123835.27
5494.33,19766.16,74764.46,1082.48,87.55,0.36,482911.2,174528.93
9993.13,12841.42,128407.97,3491.34,349.85,33.97,146942.68,172133.99
49021.33,13780.06,92452.46,2816.42,456.58,40.81,441457.6,254783.15
23469.47,17789.87,44533.23,1326.27,383.91,7.39,241027.84,131407.94
39419.97,12126.49,72129.19,1497.79,391.43,28.2,84585.95,113129.45
32184.01,8175.7,102301.25,1973.15,432.31,49.2,134780.82,130552.82
29048.24,19673.3,161856.36,2863.3,390.57,13.44,382735.82,238979.04
8111.38,4280.83,104387.41,2248.96,288.6,36.54,416784.2,170672.66
47355.2,12042.28,16982.12,2435.66,360.0,8.11,38990.4,108809.2
15765.79,18082.06,121691.85,865.54,213.82,46.6,216814.23,132740.84
29322.84,7441.01,47328.21,2711.86,44.69,0.02,257202.87,160277.73
35289.02,23348.3,148691.69,1011.81,355.73,14.74,315216.01,163251.98
32812.42,22587.39,78733.95,3048.49,363.61,48.82,332296.23,237132.95
47089.13,12675.0,44084.18,445.86,119.62,33.53,418668.19,182359.56
8273.51,12263.12,82662.84,884.03,477.43,10.59,151226.99,83360.75
25909.28,7566.05,48056.55,862.82,35.73,39.57,73725.5,74907.64
20797.69,16994.68,52789.86,1010.8,370.62,44.9,109513.65,104017.6
24234.27,6573.99,93382.15,1732.02,484.55,24.36,469686.19,236117.12
6841.66,20285.71,132493.78,2663.37,161.48,7.8,282407.42,143932.15
7570.64,6064.88,130920.29,3343.15,457.11,12.93,125165.55,127779.01
14625.7,16741.59,76055.4,2001.34,414.95,47.16,397215.09,196245.15
15930.53,6187.79,19636.78,1742.4,374.61,8.06,301763.55,157045.02
21967.26,8980.58,82360.84,1437.79,477.36,15.6,196317.34,97779.95
30938.39,15481.2,80283.27,2823.39,330.49,7.28,28785.21,108359.81
32096.83,18094.74,48037.74,660.6,252.49,5.28,395737.5,193205.31
21178.73,24213.58,154311.87,1744.76,341.08,26.1,364371.95,173535.88
21030.37,5211.64,150420.81,1133.35,211.79,19.84,145811.19,129103.4
11663.8,2838.89,14774.45,795.0,169.19,2.31,147497.59,94752.4
29827.01,13297.56,131021.27,2456.24,50.3,7.26,150314.25,148246.26
16535.0,10947.05,107386.54,1002.22,195.22,1.88,341801.49,176556.9
2766.93,18288.21,57538.83,679.49,403.57,1.23,161205.1,92542.4
21501.6,22595.68,115174.18,3071.01,473.26,8.92,168974.12,149519.18
24232.5,22516.74,41666.65,651.4,487.82,37.18,200777.12,122949.03
12054.05,5702.8,19626.18,1961.49,111.2,0.74,490496.64,248543.86
29050.44,14346.13,160532.82,1923.5,290.0,15.22,240847.24,151293.01
28722.82,20789.33,113905.09,3268.99,292.12,28.24,201140.17,179976.64
35398.11,13675.54,52657.71,2415.18,96.26,37.19,245611.03,179651.43
32749.48,19983.04,86241.35,703.55,295.0,33.89,365217.68,157763.88
32969.22,11718.13,152137.29,3457.54,187.75,49.42,444171.55,274374.71
16494.49,10105.57,76699.59,1683.8,471.78,13.78,495584.87,242359.65
39584.18,25195.21,155720.63,1743.46,135.05,0.01,253310.83,183003.06
27908.07,10966.54,139750.57,2749.82,419.13,1.91,240868.66,159315.14
22139.49,23732.22,73888.44,2551.57,449.46,4.88,178549.56,159374.3
31674.61,12806.98,116166.89,1560.26,370.58,48.76,393964.46,220638.58
18672.21,4693.24,104526.88,1642.44,115.19,28.5,334681.36,163860.44
26124.22,10695.41,125382.05,1180.27,137.58,39.97,194414.97,129513.96
37098.58,11258.21,67066.3,2156.32,485.85,49.25,268900.01,187476.69
44433.74,19269.87,27990.19,3014.99,47.16,42.21,118793.97,175677.34
46131.8,11924.32,39340.15,1504.91,67.37,20.38,353116.95,177482.96
25678.01,17843.56,108675.13,3532.37,489.5,43.79,141019.3,175704.55
26493.48,22859.23,135676.91,1289.99,390.68,21.69,187782.11,131421.79
40193.65,15607.85,127113.33,3044.26,375.73,5.7,52696.92,131492.53
16408.08,7067.22,95287.61,3267.95,88.5,27.41,125537.81,118833.38
42031.74,16706.83,30655.4,2248.63,249.58,45.79,113543.62,122833.14
25212.94,20868.94,24202.0,538.06,421.97,39.23,372947.21,198032.09
6676.98,13369.41,129106.08,1692.5,171.15,20.1,353344.54,175524.95
4530.9,3378.47,87362.36,785.24,104.45,42.74,278309.03,110802.42
42257.67,19426.68,134034.6,2515.24,15.36,23.21,205787.13,142290.97
3722.83,10372.23,36902.11,3179.14,315.05,34.23,446918.3,175510.02
14749.96,9828.68,71939.3,1546.48,153.97,16.66,444360.01,233023.04
17372.37,6122.61,143177.63,1288.43,433.2,9.74,309360.88,184895.98
9476.73,21527.03,47103.33,1114.57,148.92,15.67,335815.06,150780.63
16380.78,7209.0,19688.6,1853.77,84.27,43.76,402296.34,172378.12
37391.94,11736.87,109142.27,2295.7,480.62,49.49,366931.98,197534.0
1719.46,3682.75,94153.97,1237.25,482.74,13.2,127952.71,91691.66
41531.5,19925.06,158984.47,3071.97,345.66,8.27,261613.14,175285.66
42970.85,17745.73,150634.5,1108.41,464.91,3.55,92905.23,101620.5
19240.82,9214.53,121039.03,2512.01,89.3,37.69,408502.81,227660.79
8527.03,10579.16,16241.13,1415.73,235.57,26.4,333716.89,175345.49
30441.18,19721.91,90433.64,920.98,110.04,27.81,489963.78,189068.05
6863.96,7365.95,140827.54,2643.85,244.6,2.26,85524.65,124865.63
18881.05,22123.5,85578.21,2479.73,397.68,4.05,264870.89,168234.1
47963.03,16066.36,157364.22,2162.88,424.01,45.73,367524.96,230342.55
49777.76,14320.04,111066.79,2969.51,12.04,28.84,436324.32,225170.11
38833.14,26880.7,42375.84,1788.9,200.86,10.96,429630.91,250071.77
16237.11,19553.35,94487.13,1401.12,497.09,10.37,116959.74,116207.41
34695.59,14130.3,117168.73,3451.29,298.76,12.05,491514.05,312068.7
35564.91,24020.9,33695.22,3006.2,155.14,3.19,491044.54,269601.84
20004.24,14617.73,66668.36,710.64,200.61,2.49,485148.15,234076.18
32403.54,13742.38,119970.66,3443.49,168.06,36.0,314534.15,220973.81
1525.65,17177.56,41517.39,2556.49,229.32,13.19,419328.92,195128.54
11243.83,17415.98,69442.07,756.48,227.8,19.22,56496.13,72370.52
26729.33,11654.42,114360.54,2177.85,258.36,26.87,142621.0,147035.99
9023.81,14134.99,128761.43,845.17,237.61,16.0,64158.03,69059.09
9129.44,9529.0,87807.41,2246.72,262.9,23.94,262669.14,152733.99
41978.91,8916.3,150877.38,3560.63,23.71,43.25,483070.48,297404.59
49467.52,29148.91,162492.1,1980.27,36.67,12.2,331601.96,254183.67
28242.5,16866.27,87141.39,2010.72,191.86,39.56,241401.02,178209.38
42114.42,20592.32,44713.64,983.49,443.62,13.2,400561.15,215558.3
49525.76,22103.04,134757.5,2342.53,397.51,9.35,284161.38,214877.94
7938.2,12825.15,50515.36,2680.04,63.98,3.63,239670.88,174612.49
22964.04,10748.74,135808.08,1403.29,252.47,34.21,322077.53,163503.95
20236.06,23492.95,108930.29,2249.76,306.25,20.58,265664.33,194819.98
4922.41,13607.02,73029.1,1493.61,245.78,38.52,327941.7,171246.28
38011.18,21185.2,102623.75,2781.95,351.81,6.63,405265.77,261024.92
22255.17,13819.49,93312.87,2602.48,498.66,30.17,241960.89,165118.64
23997.02,10912.7,147816.42,2865.57,57.27,0.65,219210.2,164310.78
8382.98,3431.4,38827.76,1389.77,262.61,11.69,288159.46,168186.65
9865.41,9302.57,147025.03,2573.04,261.06,30.48,454281.74,249038.25
45448.08,13023.52,19963.26,2087.96,285.57,2.8,223031.5,156136.95
3187.81,14048.28,127773.1,2713.23,91.81,18.86,426919.87,238126.16
12409.76,20122.53,154449.9,2540.49,322.8,28.08,316238.18,178107.14
15310.91,9465.9,69710.29,2962.29,31.73,36.38,25950.63,102508.98
25019.68,11995.15,25190.86,947.47,373.15,35.28,248577.23,149099.81
29735.81,19519.27,137292.21,948.3,334.95,7.41,121057.01,104811.72
25171.21,8445.03,133971.43,3561.12,171.91,3.76,92175.85,160975.78
5121.65,19648.36,69476.01,623.51,494.6,18.82,132530.19,93455.19
12939.71,10182.95,88342.39,3160.28,416.1,12.04,361961.29,212158.64
42335.83,10940.56,131125.46,2531.25,274.37,15.28,321143.71,236869.93
32241.85,10354.71,41130.0,2970.0,495.35,17.12,277689.5,176221.24
32808.3,25250.21,116401.65,2320.37,416.74,19.86,257728.9,159988.65
33839.96,12086.82,77110.9,2866.48,77.61,25.93,206805.44,147143.24
38382.25,21090.69,47162.84,2427.56,299.62,0.47,445552.59,254814.94
3847.32,4314.68,129010.58,2267.88,294.62,14.9,467578.03,235311.49
18963.81,8077.75,58540.92,1446.34,329.94,13.22,386930.14,199554.32
27436.84,23132.51,158997.8,903.28,470.97,11.81,158347.78,134773.89
17584.37,6903.52,93018.23,1292.72,251.1,39.43,458654.76,230964.68
42379.46,9341.53,87077.17,3295.51,47.92,12.56,413184.98,254536.53
24646.05,15203.26,78541.97,1291.55,244.87,7.55,79532.69,102994.69
38662.75,25055.72,83141.86,2696.08,396.02,42.59,184005.22,161925.23
42748.76,15406.58,135930.37,2254.29,185.72,19.15,177250.85,173035.68
25734.78,8146.12,109754.52,1543.46,23.28,9.2,370422.45,158785.71
45568.06,28767.11,140198.76,3675.16,158.59,37.56,271471.31,200181.69
29769.07,19650.22,81777.38,645.11,344.25,32.86,148104.6,94123.52
42663.44,25621.16,63405.32,2105.05,52.14,47.26,130781.42,119517.76
17688.95,18704.49,32559.05,1601.2,194.22,43.89,239602.42,159316.66
25442.03,19204.13,132978.42,986.82,75.23,34.72,339659.37,151342.81
27039.14,13406.83,75940.54,1100.58,243.21,8.05,264188.45,177938.02
6144.01,8053.43,85280.17,2539.7,79.34,24.16,145296.08,107929.71
20529.07,18586.51,87923.97,853.77,63.43,5.94,317592.83,161107.19
45949.55,23665.81,86447.64,2855.21,351.92,27.47,499477.91,270198.92
31910.78,25418.63,124500.34,2535.18,87.42,45.84,104801.0,159273.31
9697.82,13528.43,104089.19,912.93,85.85,0.19,273631.8,119165.71
17603.93,9765.9,153760.52,1700.57,300.33,43.8,200314.94,126661.56
10388.55,12123.52,34839.88,672.02,31.36,26.97,124839.62,84029.86
2216.33,12910.69,98488.85,2905.49,26.17,7.56,440236.27,235663.84
46445.56,18110.34,28658.1,1788.87,221.41,42.79,479729.84,261246.56
22962.16,20519.53,138563.79,801.03,188.9,26.84,188093.98,124272.05
16069.22,15113.8,106456.18,2206.7,276.86,22.41,186699.48,155963.82
30325.38,6749.07,72514.19,1862.7,496.81,24.99,64045.8,99223.02
1358.41,11883.56,130831.02,2619.08,223.01,7.37,316521.54,168056.83
14623.08,15779.89,83599.29,619.04,292.27,5.64,32741.77,65817.3
35448.64,25437.32,58378.84,494.63,460.43,33.08,258181.0,156937.34
32054.72,14978.52,85495.42,1540.64,246.76,44.02,93350.98,101257.64
49108.49,21523.82,32489.66,2259.21,392.75,34.72,342712.78,218775.15
31397.53,16041.96,148023.43,2773.14,278.84,42.04,465876.85,252269.13
24397.79,15746.86,123586.45,1524.9,322.23,42.24,62615.69,93130.6
38310.2,9474.47,122825.36,1340.72,466.93,1.6,393315.43,188211.1
45263.07,27049.64,153441.24,2848.27,10.34,38.55,418672.69,253953.22
36314.1,25515.86,140190.71,879.58,451.46,38.6,104579.03,100665.94
48197.35,20826.63,84279.93,2136.07,253.87,17.5,462868.3,237685.36
39318.25,19216.48,37575.46,1517.76,307.31,20.49,318040.56,207500.23
43473.27,10317.0,67391.49,1130.31,230.53,37.27,276769.73,148014.32
6591.1,13478.25,151224.89,2364.99,137.85,49.33,342278.0,174931.58
36888.26,16246.11,155615.01,1507.86,42.34,49.39,158292.38,113472.49
22564.35,18839.22,131412.65,2393.6,473.11,23.69,32197.22,130350.6
28102.09,7039.35,40273.92,733.39,315.7,39.48,232184.59,110574.9
33051.02,20972.51,49973.24,1526.38,438.0,23.3,376806.27,227605.43
48520.94,15798.62,145205.76,2306.27,152.5,43.3,460952.19,238666.72
49244.33,23057.12,44023.5,412.05,146.22,32.49,226449.83,150356.29
15123.18,15753.59,102302.81,2382.59,174.53,46.83,146550.89,160605.03
36953.92,12314.19,69697.85,2624.4,123.21,49.86,83021.84,100190.96
37749.19,16638.66,62102.52,3183.13,254.01,16.51,469037.28,281826.38
17978.15,20390.48,119532.78,1286.73,468.76,48.97,130853.64,85063.25
7069.62,13722.96,155115.88,1480.8,439.27,34.63,457314.19,166532.79
3006.4,2441.68,119710.23,1582.56,252.6,11.9,108202.98,71898.75
39089.81,16954.68,89057.32,3128.5,180.89,0.16,28703.71,132600.25
24995.29,11578.6,78166.05,1670.72,309.73,34.19,127625.76,121588.58
49291.47,22870.38,154907.61,1749.74,310.01,11.12,256538.98,205598.04
23783.7,17240.74,102618.12,2762.51,345.04,11.57,187378.4,190142.85
48917.93,10486.35,85401.74,637.18,272.44,27.61,455705.95,193194.57
21167.22,16583.51,117278.01,2277.95,23.11,1.55,281640.58,192562.76
39890.43,22807.65,57633.43,1693.72,47.26,20.82,76529.35,130223.5
5156.14,16521.46,27458.82,2049.38,487.15,39.97,320159.35,159585.93
28217.62,7293.55,134826.0,2894.32,375.66,1.36,206694.49,179259.3
40300.93,14481.53,104638.17,1565.66,474.64,31.2,345891.85,221909.59
46310.38,17976.91,43288.71,2162.05,176.37,7.92,397364.81,254720.84
41306.57,12266.86,58030.44,1910.71,272.13,43.14,493064.69,270373.58
2811.57,9266.62,155953.66,1268.27,167.76,19.53,296790.11,114629.37
19262.41,5739.51,101583.03,3164.92,455.38,40.61,196040.32,173813.09
3386.23,3384.98,99944.25,2788.03,150.99,36.19,228128.17,159815.56
6354.83,14810.51,27312.14,2909.36,349.97,43.89,213258.44,168940.54
34089.98,12438.16,155454.33,2966.44,95.78,25.84,236257.92,157289.81
35949.65,21562.34,151703.39,1568.46,61.57,24.31,34428.16,79923.07
38912.31,9220.58,91804.92,1807.55,86.26,1.87,138717.55,118296.58
43407.37,20154.18,65984.74,1551.84,269.43,26.69,494125.19,196886.65
37232.14,15579.68,118681.75,797.29,423.83,26.1,465446.97,242987.52
40242.71,24089.48,145110.87,2016.14,499.65,30.32,43178.7,146412.51
3399.22,16466.9,132161.12,1762.96,315.11,6.55,490198.82,246810.48
12492.22,10321.86,154929.35,886.03,271.47,27.0,400138.0,158973.53
31472.99,18937.52,112494.05,3119.13,395.57,22.7,21318.62,130711.1
43048.14,13546.83,62415.15,829.31,41.23,29.8,458462.51,216231.3
1220.51,12062.03,86849.13,1987.01,406.6,33.03,480977.23,201595.34
26216.84,7328.03,129228.41,3021.71,381.61,18.07,321803.85,207317.55
34187.08,15812.2,56124.44,2133.62,269.48,25.2,398397.92,236367.88
2450.76,4553.34,42196.87,802.1,21.26,19.75,179615.19,100601.56
20666.42,21859.22,127588.39,2530.75,109.08,38.27,294714.21,190845.13
44886.11,18152.79,83964.21,2716.85,191.16,39.82,371143.98,199287.56
33909.03,18801.89,138444.22,3271.04,471.2,14.65,289405.23,210172.08
12645.26,10056.5,33879.32,1193.49,322.86,12.98,166210.44,112795.65
42786.28,14687.71,65426.15,525.5,259.95,33.92,331616.13,184115.09
18053.54,8067.64,50328.6,2114.69,249.33,38.7,422441.08,219166.13
42813.89,26844.27,127666.3,1393.06,392.19,0.54,421283.94,208408.36
15648.24,19219.23,130478.12,3016.99,168.58,21.37,83442.06,115736.85
29925.69,9083.73,78387.38,2463.59,56.32,15.39,233801.98,182619.14
20450.06,19151.15,89635.18,2790.42,341.75,38.33,38594.83,118137.45
14466.43,11554.64,33388.33,3072.78,171.22,7.18,323727.99,199813.53
44441.32,9688.5,114515.87,2367.77,169.54,38.91,136237.86,157414.16
10192.09,12841.58,159159.32,3518.31,232.81,33.07,466570.32,274556.11
5155.77,4067.06,121052.31,2566.75,128.94,42.15,316762.85,183575.79
17754.42,8144.6,43866.97,846.39,461.63,49.51,212296.46,96451.46
36164.32,21305.66,112397.33,2979.98,425.02,23.83,371102.33,236608.8
40564.15,13627.1,58670.42,2405.08,495.63,34.97,119548.01,139069.89
49938.43,27879.5,31679.2,3094.42,482.63,35.5,63887.27,163182.0
15521.74,16419.16,44209.64,1027.0,164.08,42.23,61943.13,56558.97
20989.16,20927.36,36617.96,1249.15,196.49,25.91,299746.48,129872.34
7704.24,14037.04,44639.86,2705.52,352.15,5.38,446656.9,209013.34
29168.72,23276.31,138983.69,977.3,17.76,48.97,126923.89,94485.79
49881.42,17529.14,61483.97,2243.7,497.01,2.84,384823.23,227546.03
35343.17,18276.88,129392.29,2299.84,15.31,48.12,38059.29,96764.25
30165.43,16592.95,155859.43,1368.88,270.43,12.77,189603.24,155785.78
20226.09,22169.14,106004.91,1108.88,337.66,24.62,333783.92,160391.81
45849.64,12885.78,85692.92,2878.04,457.93,47.53,416600.27,231796.86
